454,机器战警3,弗雷德·戴克,　　泛消费公司已完全掌控了底特律市之后，与日本金光财团合作组建OCP，在底特律开发三角洲城，并招揽雇佣兵组成暴力改建队，驱逐居民，相当数量的拆迁地居民为捍卫家园组成武装力量反抗财阀的不义计划，女童妮科（Remy Ryan Hernandez 饰）凭借高超的电脑技术在反抗军中表现抢眼。机器战警墨菲（Robert John Burke 饰）与老搭档路易斯执行任务期间偶然发现了居民们的藏身地点，出于正义感，墨菲同随后赶到的改建队交火，机体损坏严重，路易斯不幸身亡，墨菲决定加入反抗军。同时日本方面为执行拆迁计划派出特工忍者雄志，改建队头目亦利用反抗军中的叛徒查到了反抗总部。在妮科的帮助下，墨菲被拉瑟斯博士整修完备，汇同不齿改建队暴力行径而选择站到居民一边的底特律警察们，同雄志、改建队展开最后决战。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/v3BaUC4FPnqWJvn2VLqNz3RW6Cc.jpg
455,罗宾汉也疯狂,梅尔·布鲁克斯,"还记得当年凯文柯斯纳在「罗宾汉侠盗王子」中英俊潇洒的扮相吗？本片将带给观众一位同样潇洒，却更""稍傻""的另类侠盗罗宾汉。由身兼编、导、演、作曲等多项才艺的影坛鬼才梅尔布鲁克斯（「 吸血鬼也疯狂 」、「 闪亮的马鞍」）再次发挥他颠覆电影名作的高深功力，将这出脍炙人口的经典英雄传奇，变成一部会让人笑到肚子痛的爆笑歌舞剧。盖瑞艾文斯（「森林王子」）饰演主角罗宾汉，率领受压迫的民众反抗课徵暴税的邪恶诺丁罕郡郡长（罗杰里斯），及妄想篡位的约翰王子（理查路易斯），加上终日盼望摆脱贞操带的玛莉安小姐（艾美雅丝贝克，「 摩登大圣」）、爱喝酒的犹太教士塔克曼（导演梅尔布鲁克斯亲自粉墨登场）、和诺丁罕郡长的半调子灵媒兼奶妈（崔茜邬曼），绝对会让观众对这个耳熟能详的侠盗传奇有一番全新的见解。",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/b59epUgkPPBqgWcu5Q0YrYRKDx1.jpg
456,染血罗密欧,Peter Medak,　　影片描述加里·奥德曼饰演一名有偷窃狂的探员，奉联邦调查局之命监视性格粗暴的黑道女杀手莉娜·奥林，本以为得其所哉，但连串意外却使他卷入了情欲和诈欺的阴谋中不能自拔。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mgCwAZBG0PCkZflC6nzsxwvG2vu.jpg
457,无发无天,Geoffrey Wright,故事发生在90年代的澳大利亚墨尔本市，汉都和他的兄弟们是一伙信奉纳粹种族主义的光头党人，平日里总是成帮结伙的活动。几个越南青年在他们附近买下了一个电子游戏和桌球的会所，打算在这里做生意。汉都他们认为这些黄种人们侵犯了他们的领地，不断的骚扰闹事。殴打越南青年。最终，忍无可忍的越南青年们集体反击，光头党们大败。汉都被打死，而幸存下的党徒们不知道何去何从，发生了内讧，自相残杀，他们一贯推崇与奉行的暴力最终全部落回了自己的头上！,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/w5v1la4WQgh5c2faGUDRnMqKmhk.jpg
458,Ruby in Paradise,Victor Nunez,"Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg
459,追梦赤子心,大卫·安斯波,　　《Rudy》是改编自丹尼尔· 鲁迪的真人真事。  　　鲁迪（西恩·奥斯汀 Sean Astin 饰）全家都对橄榄球赛非常狂热，也是圣母大学队的忠实拥护者。高中毕业本想去圣母大学的鲁迪却因为成绩不好而放弃，毕业后进入了钢铁厂工作。22岁生日，好友送了他一件印有圣母大学字样的外套，并鼓励他去实现自己的梦想。好友在钢铁厂的意外死亡打击了鲁迪，他抛下了本已谈婚论嫁的女友，踏上了前往圣母大学的火车。进入大学以后，他学习、锻炼都格外刻苦，凭借顽强的斗志，被教练选入了校队的替补阵营，但他一直没有机会上场比赛。 终于在一场重要比赛的关键时刻替补出场，帮助球队拿下了比赛。出现在现场的父母和家人也兴奋不已。  　　1975年之后，圣母大学队再没有人被当场抬起。1976年，鲁迪从圣母大学毕业，他的5个弟弟也都上了大学，并顺利毕业。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
460,野兽之夜,Cyril Collard,故事发生在1986年的法国塞纳河畔，年轻的摄影师让（西里尔·科拉尔 Cyril Collard 饰）得知自己患上了艾滋病，这使他十分的抑郁。在人生的最低谷，让遇见了名为劳拉（罗曼娜·波琳热 Romane Bohringer 饰）的女孩，劳拉疯狂的喜欢上了让，尽管让坦言自己喜欢同性，可劳拉表示自己并不在意。  　　某日，让遇见了高大帅气的橄榄球运动员萨米（卡洛斯·洛佩兹 Carlos López 饰），相互吸引的两人很快就走到了一起，开始了甜蜜的同居生活。当劳拉发现了萨米的存在后，爱让至深的她崩溃了，萨米也离开了让。糟糕的现状令让不断的沉沦着，唯有酒精和毒品能够给他带来一丝丝的慰藉，很快，让的生命走到了尽头。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5Onj1lmo28QklT5iiEdYlKygO7h.jpg
461,辛德勒的名单,史蒂文·艾伦·斯皮尔伯格,1939年9月，二次世界大战方兴未艾，德军进驻波兰，将纳綷军队组成“精卫队”，下令重新安顿犹太人的户口。德商辛德勒值此战乱，一方面迎逢德军各级军官，另一方面则进行低价引进犹太劳工，并委任犹太工头以撒处理场内大小事。辛德勒虽藉机大发战争财，但对以撒却颇为仁厚而备受爱戴。“精卫队”司令阿蒙生性残暴，以枪杀劳工为乐，整个占领区如同炼狱般。1941年3月，德军将维斯图拉河以南归为犹太区，阿蒙更变本加厉，1944年4月甚至大规模展开焚尸行动，辛德勒看不惯如此行为便和以撒商议出一计，以所有资产行贿阿蒙，以捷克新厂需要大批劳工制作军火为由，列出一份长至千人的名单，运往家乡布蓝恩利兹躲藏，待德方发现时，大战结束了，辛德勒则仍以战争罪犯法办。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kukYu89yda6NrifW5kpLoOTU7YH.jpg
462,球探,Michael Ritchie,"When his star recruit botches a Major League Baseball debut, humiliated talent scout Al Percolo gets banished to rural Mexico, where he finds a potential gold mine in the arm of young phenom Steve Nebraska. Soon, the New York Yankees put a $55 million contract on the table—provided a psychiatrist can affirm Nebraska's mental stability.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/t6MEMKcUMJB259LZx45uR6c3nVc.jpg
463,王者之旅,斯蒂文·泽里安,乔什（马科斯·波麦兰 Max Pomeranc 饰）是一个平凡而又普通的美国男孩，某日，他和父亲弗雷德（乔·曼特纳 Joe Mantegna 饰）一起下国际象棋，竟然奇迹般的打败了经验丰富的父亲。之后，乔什又参加了国际象棋公开赛，一路过关斩将，展现出了惊人的天赋。父母决定将乔什培养成一名天才棋手。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6UHvML9tuFkYh9lppWFWwcY9dKa.jpg
464,秘密花园,阿格涅丝卡·霍兰,　　孩子眼中的世界在这部电影里美妙的展开，父母双亡的小玛丽（凯特·马伯里 Kate Maberly饰）来到苏格兰的亲戚家住了下来。这是个美丽而又有点神秘的庄园，尤其是秘密花园更是玛丽心中的一个大谜团。原来，玛丽的姨母曾经在自己这个花园的千秋上丧命，姨父便从此紧锁了花园大门。  　　无意中发现了钥匙的玛丽打开了花园的大门。从此，花园成为了玛丽与大自然水乳交融的圣地。玛丽还带上了长期坐在轮椅上的表弟科林（海登·普劳斯 Heydon Prowse饰），他本来封闭的视野在神奇的大自然面前变得豁然开朗，而朋友迪康（安德鲁诺特 Andrew Knott饰）更是在这里和他的鸟儿朋友们聊天，秘密花园的大门就这样通向了孩子们心中的天堂……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg
465,杀心慈母,約翰·沃特斯,母亲是一个把家里打扫得一尘不染、 为丈夫子女付出一切、追求完美的妈妈，其“美德”的极限发挥，竟是主动杀掉那些对他家人不好、甚至看不顺眼的人，彻底颠覆了贤妻良母及中产阶级的价值。本片运用了黑色喜剧的手法拍摄了一起离奇的连环凶杀案。极具讽刺意味。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/svjDGRzT5IsR1odhBOPPBLSF4sm.jpg
466,魅影奇侠,Walter B. Gibson,一个曾经号称“拉萨屠夫”（字幕翻译如此，实际上影片中他被称为“黑鹰”）的恶棍拉蒙特（鲍德温）被高僧收服，传他法术，后来他回到30年代的纽约，成了魅影侠，扶危济困，白天却是一副公子哥样子。后来同样是高僧弟子，成吉思汗转世的舒云可汗（尊龙）杀死高僧，夺得了具有魔力的金刚杵（老外觉得那就是个Flying Dagger），来到纽约，准备夺得最新技术研制的原子弹，一举实现成吉思汗遗愿，统治世界。两人都是精于心灵控制的大师，展开了各种奇诡的法术斗争。整个纽约成了一场黑暗战争的战场……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg
467,影子大地,理查德·阿滕伯勒,　　故事发生在1952年的英国，一次偶然中，作家杰克（安东尼·霍普金斯 Anthony Hopkins 饰）结识了名为乔伊（德博拉·温格 Debra Winger 饰）的女子和她的儿子道格拉斯（约瑟夫·梅泽罗 Joseph Mazzello 饰），很快，三人便成为了好友。  　　为了能够留在英国，独身多年的乔伊决定和杰克结婚，然而这段婚姻却并没能给乔伊带来幸福，她最终还是选择了离开。经过医生的诊断，乔伊患上了不治之症，得到了这个消息，杰克才猛然醒悟，原来自己的心底一直深爱着这个坚强的女人，杰克找到了乔伊，两人重新走到了一起。在往后的岁月里，杰克一直不离不弃的陪伴在病重的乔伊身边，虽然死亡步步逼近，但两人都找到了一生的挚爱。 ©豆瓣,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg
468,银色·性·男女,罗伯特·奥特曼,22 个角色多段小故事演绎的现代美国的一天：警长吉恩家中关系紧张，他只能从情妇贝蒂那儿求得慰藉。贝蒂的前夫直升飞机驾驶员斯托米一直蒙在鼓里。另一对夫妇非尼根关系虽好，但他们的爱子凯西在生日前天却遭遇车祸死在医院。汽车司机埃尔的妻子多伦是女招待。多伦对埃尔的酗酒恶习深恶痛绝，一气之下不慎开车撞倒了菲尼根的儿子凯西。隔壁邻居路易丝一边给小孩儿喂奶，一边给提供SQ电话服务，这就是她的工作。她丈夫杰里对此十分反感，反而看上了女提琴师，年轻的佐伊。佐伊一直不嫁人，整日逼问母亲她父亲当年为何无故自杀。佐伊认为母亲有不可告人的事，郁郁而自尽。布什一家与凯泽一家一起去公园野餐。比尔和杰里抛下他们妻儿，去追赶两个骑着自行车的青年女子。他们好容易赶上了她们，想和她们搭讪。就在这一刹那，一场大地震开始了，正驾着直升飞机在城市上空盘旋的斯托米目睹了这一奇观。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mbNTvbtWfV4soyErimDTdX67OAr.jpg
469,淘气精灵,Gillies MacKinnon,木匠麦坎脾气古怪又命蹇时乖，被一个混混偷走了毕生积蓄，孤苦一人住在一个小镇上。一天一位吸毒妇女死在他的家门口，真够霉的！还好老天可怜，在阴差阳错之下他收养了一个非常可爱的小女孩。做一个好爸爸可是很辛苦的事，这位超级父亲运用各手段，养大了古灵精怪的女儿。 谁知好事多磨，又有人要来抢回他的心肝宝贝！只是这回，虎父无犬女……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg
470,相约在今生,John Duigan,安东尼康平神父 受教会所托，携妻子艾斯黛拉奔赴偏远的澳大利亚小镇，去劝说画家诺曼林赛 撤掉即将举办的个人画展上一张亵渎宗教的画作。 神父一下车，夫妻俩即发现自己陷入了怪诞的境地：酒馆里满嘴脏话的老头子、懒洋洋讲着冷笑话的酒客们都十足透露着不友好。画家林赛本人的不合作态度更是坚决。饭桌上时常出现的混乱争论、男女模特们满不在乎的行为方式、以及小镇居民与画家模特们的对立让康平神父的任务横生枝节，也让艾斯黛拉的思想与行为慢慢的产生转变，面对自己造成的一对模特间的隔阂，艾斯黛拉决定在离开之前为他们做点什么……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bukjfzpq2u5M0oNyKT9P7kdGbzt.jpg
471,六度分离,Fred Schepisi,这是一个关于一个年轻、同性恋、黑人的骗子的故事，他假冒西德尼·波蒂尔的儿子，巧妙地融入了一个白人上层阶级的纽约家庭的生活。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oH0bl69uZZA6dAclgFRkm1Vwcry.jpg
472,西雅图夜未眠,诺拉·艾芙隆,自从妻子玛吉病逝后，山姆就一直带着8岁的儿子乔纳默默地生活着。他谢绝了朋友的安慰和再婚的介绍，他相信真正的爱只有一次，他永远不会再找到象玛吉一样的女人了。为了调整心情，他决定离开芝加哥到西雅图去过一种新的生活。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/w82cn70BMtM830SC6MsLur3Ndt.jpg
473,偷窥,菲利普·诺伊斯,刚刚经历了一段失败感情的卡莉（莎朗·斯通 Sharon Stone 饰）决定换一个生活环境开始新的生活，于是，她入住了“碎片”大厦。果不其然，没过多久，卡莉就在此处结识了两个风流倜傥的男人杰克（汤姆·贝伦杰 Tom Berenger 饰）和泽克（威廉·鲍德温 William Baldwin 饰），通过这两个男人之口，卡莉发现了一个惊人的秘密，自己租住的房子的原房客系自杀身亡，而熟知此事的邻居也在不久之后于建筑内被害。 在和泽克深入交往之后，卡莉发现他竟然就是这幢公寓的主人，而在公寓的角角落落里，布满了泽克设置的，用于满足他偷窥癖好的摄像头。一时间，杀害两名死者的凶手的嫌疑落在了泽克的身上，然而，这一切到底是假象还是事实？卡莉也无法判断。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gLiEZ2oORnaerpCFKLCIc4QWDjX.jpg
474,银翼杀手,雷德利·斯科特,二十一世纪初，泰勒公司先进机器人发展到了连锁阶段，那些机器人实际上和人类完全相同，被称为复制人，这些复制人在体力、敏捷度和智慧上都不错，被人类用于外世界从事奴隶的劳动、危险的探险工作及其他星球的殖民任务上，经过外界殖民地连锁六号战斗组的血腥暴动后，地球上宣布复制人为违法物——必须处死。特勤小组——银翼杀手受命侦查任何入侵复制人，并予以击毙。那不叫做处决，而是称之为退休。Rick Deckard（Harrison Ford 饰）就是银翼杀手之一，某天，他奉命追踪潜入泰勒公司的复制人Roy Batty（Rutger Hauer 饰）、Zhora（Joanna Cassidy 饰）、Leon（Brion James 饰）和Pris（Daryl Hannah 饰），和他搭档的是泰勒公司的连锁六号复制人Rachael（Sean Young 饰）在追踪的过程中，他和瑞秋产生了感情，明白了复制人们为了延长自身的机器寿命而做出的努力，渐渐地开始反思人类的命运。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/8OlzvnoQTTU5KCy7k1S3aBp59no.jpg
475,宝贝新官人,Steve Rash,高中毕业的丽贝卡来到加州上大学，初来乍到，单纯的丽贝卡对眼前的一切应接不暇，准备打退堂鼓回家去，但在宿舍邻居克劳尔的鼓励下终于适应了新环境。感恩节到来，丽贝卡带克劳尔一起回了家，处处标新立异的克劳尔引来了众人的侧目，但克劳尔却以他的幽默和快乐征服了大家，这时，爱情也悄悄降临到丽贝卡和克劳尔身上。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/A1PzB78kLgJRhslXumMTFjsIUcV.jpg
476,我娶了个连环杀手,Thomas Schlamme,查理靠在酒吧里“演唱”维生。一次去肉店采购，结识店主的女儿哈丽雅特，很快就成为一对恋人。此时，各大媒体争相报道一神秘女子化名与三个男人结婚并将丈夫一一杀害的新闻，吓坏了的查理忍痛与哈丽雅特分手。不久，谋害亲夫的女犯落网，查理心石落地，遂向哈丽雅特求婚。婚礼过后，一对新人去度蜜月。这时查理的警察朋友查出真凶不是现在逮捕的那一个，而是哈丽雅特。这么说来，查理命在旦夕，他连忙驾车追去。这边在蜜月套房中，哈丽雅特和查理正准备过他们的新婚第一夜。突然，新娘子深吸一口气，幽幽地对新郎官说了一句话：“有件事，我非得告诉你不可”,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wMr6ZjfOnCHOA9Qm3jvo0e7nzfx.jpg
477,致命距离,罗迪·赫灵顿,　　汤姆（布鲁斯·威利斯 Bruce Willis 饰）出生于警察世家，他与父亲文森特（约翰·玛哈尼 John Mahoney 饰）不仅同为警察，两人还经常作为搭档一同执行任务。在一次意外中，文森特不幸身亡，父亲的死让汤姆感到了深深的愧疚，他陷入了自责和悲伤中无法自拔。  　　一起连环恶性凶杀案件的发生让整个匹兹堡陷入了恐慌之中，通过种种线索的调查，汤姆坚持认为凶手系警方人士，汤姆因此而遭到了业内的排挤和降职。时隔两年，类似的凶杀案再度发生，对案件依旧耿耿于怀的汤姆决定独自调查此事。随着调查的深入，汤姆惊讶的发现凶手竟然和父亲的死有着千丝万缕的联系，而汤姆的一举一动，似乎都在凶手的掌控之中。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg
478,超级马里奥兄弟,Annabel Jankel,　　传说在地球被一颗陨石撞击之后，另一半的星球上的生灵在日益毁坏的生态环境下，面临越来越痛苦的境遇。斯凯普林管道公司在挖掘地下时，将两个世界打通。马里奥和鲁基兄弟本来是管道工，因为戴西被抓，他们一同进入岩层，来到由库帕控制的另一个世界。库帕运用他的机器，可以将生物随意进化或退化，而可以统一两个世界的正是戴西，她手中的陨石碎片成了大家争抢的目标。兄弟二人发挥了他们的所长，帮助戴西使父亲复原，并稳定了混乱的局势。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/yt5bbMfKpg1nRr4k5edxs7tPK2m.jpg
479,幸存游戏,Ernest R. Dickerson,一名黑人流浪汉，靠政府发放食品度日。一天发放食品的工作人员说可以给他介绍一份工作，并给了他20元，让他去找一个人。他被一群人带到了森林的别墅里，告诉他这个游戏的赏金，大家一起住了一晚上。第二天，游戏开始了，这名流浪汉才知道原来他是要做大家枪下猎物，他怎样才能逃出森林？,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wRtpJFGney5gqHmMb3JjT5WN3FH.jpg
480,终极速度,Deran Sarafian,这是一部好莱坞典型的间谍电影。跳伞教练迪奇（查理•辛 Charlie Sheen 饰）邂逅了美女克里斯，克里斯（娜塔莎•金斯基 Nastassja Kinski 饰）是他的跳伞训练班的一名学员，迪奇对她心怀好感。然而，一次跳伞训练课上，克里斯从高空跃下后，身上的伞包竟然没能顺利打开，她从高空直接坠地身亡了！  　　经过事故调查，有关部门认为事故是由于迪奇的疏忽所致。惊诧万分的迪奇，隐隐感到此次事故不简单，于是独自开始进行调查。经过调查，迪奇发现种种迹象表明克里斯并没有身亡，她的真正身份其实是克格勃派到美国执行任务的间谍。迪奇发现自己深深爱上了克里斯，由此卷入了一场国际间谍战！,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9IHoHbNV9Ga61JJXw8xyehjvrI.jpg
481,古尔德的32个短片,François Girard,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gIvypJ6N8aUN9DoeRY1siPDF9AW.jpg
482,神魂颠倒三人行,安德鲁·弗莱明,在一所规模相当大的公立大学，思想高尚的学生艾迪被迫与邋遢的斯图尔特同住，但两人建立了令人惊讶的友谊。当有魅力的男同学亚历克斯因为名字中性而被安排和两名男学生住在一起时，一场迂回的三角恋随之而来。艾迪内心渴望斯图尔特，斯图尔特想要亚历克斯，但她更喜欢艾迪。复杂的情况导致性实验和紧张的关系。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gHXXhuGJKUjq5Pl9RNgfQbqLIxw.jpg
483,圣诞夜惊魂,蒂姆·伯顿,万圣镇的各位鬼怪，已经习惯于在每年万圣节那天出没搞作一下，他们是彻头彻尾的少根筋的生物，只晓得如何吓人。而南瓜王子杰克，是非常与众不同的一个。他已经厌倦了带给人们惊恐的玩意，一心想做出某些改变。偶然一次打开了圣诞镇的大门，让他眼前豁然一亮，杰克心中燃起了要带领兄弟制造圣诞欢乐的决心。但是，这帮万圣镇的鬼怪们似乎并不明白其中深意。杰克绑架了胖乎乎的圣诞老人，吩咐伙计们开始埋头制作圣诞礼物。满脑只有恐怖点子的万圣镇兄弟，又怎能逃过思维惯性，做出令人欢乐的礼物呢。于是，恐怖的、吓人的礼物将在圣诞那夜抛给孩子们，当杰克坐着人造鹿车派出礼物时，一枚高射炮正对准了这个好心办坏事的可怜虫。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gGnPsIQOU2UHSofD1DemLeQ6mtG.jpg
484,豪情三剑客,Stephen Herek,　　17世纪的法国——红衣主教兼宰相黎塞留阴谋篡权，他把火枪队派往前线作战，目的是为了削弱国王身边的力量。而一心只想加入火枪队的世家子弟达达尼昂正走在来巴黎从军的路上。他与三个火枪手阿多斯、波尔多斯、阿拉密斯不期而遇，并且不打不成交，结成莫逆。达达尼昂无意中听到黎塞留的阴谋，被判处死刑。紧要关头，三个火枪手将其救出。他们决心阻止刺杀国王的行动。就在刺客的枪口已瞄准国王的那一刻，达达尼昂截住刺客。黎塞留将国王和王后扣做人质。双方在宫中展开生死搏斗。最后，火枪手们得胜，受到国王的嘉奖。达达尼昂也如愿成为火枪队的正式成员。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg
485,墓碑镇,乔治·潘·科斯马托斯,厄普警长向来执法强悍，令匪徒闻风丧胆而威震四方，在19世纪无法无天的西部，自成一股安定人心的力量。然而，他曾有过厌倦之感，希望能在别的地方度日，从此不问世事，可是人在江湖身不由己，他无故被卷入一场纷争，为了维护自己所追求的和平，再次披甲上阵...,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg
486,真实罗曼史,昆汀·塔伦蒂诺,漫画店打工仔Clarence Worley（克里斯汀·史莱特 Christian Slater 饰）生日的时候，在电影院邂逅了美女Alabama Whitman (帕特丽夏·阿奎特 Patricia Arquette 饰)，两人一夜春宵。第二天，Alabama告诉Cla rence她是个妓女，是Clarence的老板送给他的生日礼物，但她爱上了他。Clarence决定将Alabama从皮条客Drexl Spivey（加里·奥德曼 Gary Oldman 饰）手中拯救出来。夜总会的一阵混战后，Clarence开枪将Drexl杀死，并拿走了一个他以为属于Alabama的手提箱。后来两人发现，手提箱里竟有大量可卡因。两人欣喜若狂，开始流浪，寻找将可卡因换成现金的机会。两人一路来到了洛杉矶，找到了Clarence的老友Dick Ritchie（迈克尔·拉帕波特 Michael Rapaport 饰）。Dick是个在好莱坞混迹的演员，他把一位能转手可卡因的导演Lee介绍给二人。而另一边，被Drexl偷走了大量可卡因的黑帮老大Vincenzo Coccotti（克里斯托弗·沃肯 Christopher Walken 饰）也带着一帮人开始寻找两人的踪迹。一场场大战即将上演，到底这对恋人的罗曼史能否延续下去？,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/A2FfTWlbvtlWOeXmA9CYCRRh25k.jpg
487,战略室,Chris Hegedus,美国大选幕后的烧钱和政治家的智慧，1994年奥斯卡最佳纪录长片提名。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/prfxsyG4SnlnqqulavCJ4RksFUA.jpg
488,时空大圣,David Kirschner,一个小男孩在这场充满活力的奇幻冒险中发现了对书籍的热爱，从而克服了他痴迷的恐惧。  在真人版电影中，麦考利·卡尔金饰演理查德·泰勒，一个容易被欺负、神经衰弱的孩子。他的父母（梅尔·哈里斯和小埃德·贝格利）不知道如何激励他们的儿子大胆拥抱生活。理查德几乎无法离开家，有一天他冒险外出，但他在一场风暴中迷路了，最后去了一个神秘的图书馆。在里面，他滑倒后晕倒了，醒来后发现自己置身于一个漫画王国，书都活了起来。在《冒险》（帕特里克·斯图尔特饰）、《幻想》（乌比·戈德堡饰）和《恐怖》（弗兰克·威尔克饰）的指导下，泰勒经历了《莫比》、《金银岛》等经典小说的冒险，甚至遇到了一些著名的虚构人物，如杰基尔博士和海德先生（伦纳德·尼莫伊饰）。通过在传奇书籍中的经历，理查德直面了自己的恐惧，学会了更勇敢地面对生活。《Pagemaster》由乔·约翰斯顿执导，他曾是特效总监和制片人，后来执导了《Jumanji》（1995年）和《十月天空》（1999年）。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/etctWkYFfP7voGM3rd7uqxQJavY.jpg
489,欢迎光临娃娃屋,Todd Solondz,唐恩是住在纽泽西州中部里的一个十一岁的小女生，对于正处于青春期的她而言，生活简直是一团糟：唐恩长相平凡，诞生在一个平凡的家庭，爸妈不爱她、哥哥姊姊讨厌她、同班同学嘲笑她、就连生平第一次的暗恋，也是惨遭被男生拒绝的命运……相较别人多样的青少年生活，唐恩的青春期竟是如此的酸涩、苦闷，不管她如何地努力让自己在众人面前，不要显得如此突兀，但最后的情况往往只是将她推往另一个孤绝，大家都希望，像她这样的女孩最好离大家离一点，于是唐恩萌生了出走的念头……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jWP9OUb8Xl3PQ9qxpXFkreFMqEH.jpg
490,萌芽,Claude Berri,本片改编自自然主义作家左拉的重要作品，描写19世纪末矿工悲惨的命运。在法国北方，在矿山工作的朗蒂埃爱上了一位已委身于矿工马厄的女人凯瑟琳。不久，他因为矿上的生活条件恶劣，鼓动大罢工，但遭资本家破坏，加之工人本身的内讧，很快被军警镇压。复工后，一个流亡的虚无主义者破坏了有关设备，致使巷道被水淹没，朗蒂埃等都被困在里面。  　　本片描写19世纪未矿工悲惨命运。在法国北方，在矿山工作的朗蒂埃爱上了一位已委身于马厄的女人凯瑟琳。不久，他因为矿上的生活条件恶劣，于是鼓动工人进行大罢工，但很快就被镇压了。工人复工后，却被一个流亡的虚无主义者破坏了有关设备，致使巷道被水淹没，朗蒂埃等都被困在里面……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cizv23RUxcpTrQt4kcOz7Sv6YJl.jpg
491,追击者,约翰·赖斯,两个格格不入的水兵接获任务，要把一个囚犯由羁留中心运返监狱。原本以为是例行公事，谁知囚犯原来是个顽强的性感美女，不惜代价要逃走，甚至可以牺牲色相。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mEG6fTyTjsA1vzTTqCXsiJzjdQ5.jpg
492,基卡,佩德罗·阿莫多瓦,乐观向上的化妆师基卡（Verónica Forqué 饰）和有着偷窥癖的摄影师雷蒙（Àlex Casanovas）隔街而居。基卡并不知道，他早已成为对面邻居偷窥和暗恋的对象。不久，基卡家女佣胡安娜（Rossy de Palma 饰）的弟弟获释出狱，这个变态的男人不仅 和姐姐保持着不伦的关系，还将基卡强暴。而这一切，都被雷蒙摄入了镜头之中。另一方面，雷蒙的前女友——电视台主持人安德莉亚（Victoria Abril 饰）为求收视率，竟公然播放基卡被施暴的录像。事情开始变得一团糟……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUEBKaMqcvrz0HHF8Cei8asjRWr.jpg
493,海边的吧唧,Gurinder Chadha,一群印度裔妇女一起从他们在英国伯明翰的家到海滩度假胜地布莱克浦旅行。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3J5XZgf0NsvTumKMXMqPz5dNhfY.jpg
